Porter,Rådanäs,"Porter - English",5.6,37,,,,,,,,3.5,"2015-10-23 20:19:58",https://untappd.com/c/237910854,https://untappd.com/beer/716445,https://untappd.com/brewery/91023,Sweden,Mölnlycke,"Västra Götaland"
"Ge Fan I Våra Vatten Folköl",Nausta,"IPA - American",3.5,0,"Expresskyld folle, långt ifrån starköls-storebrorsan.","Clarion Hotel Gillet",Uppsala,"Uppsala län",Sverige,59.8605,17.6376,2.5,"2015-10-24 16:10:16",https://untappd.com/c/238339319,https://untappd.com/beer/1205415,https://untappd.com/brewery/62437,Sweden,Slagnäs,
"Brooklyn Brown Ale","Brooklyn Brewery","Brown Ale - American",5.6,30,,"Kitchen & Table",Uppsala,"Uppsala län",Sverige,59.8606,17.638,2.5,"2015-10-24 18:43:34",https://untappd.com/c/238387881,https://untappd.com/beer/3557,https://untappd.com/brewery/259,"United States",Brooklyn,NY
"Delicious IPA","Stone Brewing Co.","IPA - American",7.7,80,,O'Connor's,Uppsala,"Uppsala län",Sverige,59.8583,17.6386,3.75,"2015-10-24 18:44:40",https://untappd.com/c/238388268,https://untappd.com/beer/392748,https://untappd.com/brewery/1204,"United States",Escondido,CA
"Lava Smoked Imperial Stout","Ölvisholt Brugghús","Smoked Beer",9.4,0,"Rejält torr och mycket rök, kul.",O'Connor's,Uppsala,"Uppsala län",Sverige,59.8583,17.6386,3.75,"2015-10-24 19:45:08",https://untappd.com/c/238422902,https://untappd.com/beer/11112,https://untappd.com/brewery/1897,Iceland,Ölviholti,
"Best Extra Stout","Coopers Brewery","Stout - Foreign / Export",6.3,0,"Mjae, tunt, snudd på blaskigt.","Clarion Hotel Gillet",Uppsala,"Uppsala län",Sverige,59.8605,17.6376,2.5,"2015-10-24 20:35:33",https://untappd.com/c/238458618,https://untappd.com/beer/4933,https://untappd.com/brewery/397,Australia,"Regency Park",S.A.
"Weihenstephaner Hefeweissbier","Bayerische Staatsbrauerei Weihenstephan",Hefeweizen,5.4,14,"För sött imo, vill ha dem krispigare.",O'Connor's,Uppsala,"Uppsala län",Sverige,59.8583,17.6386,2.75,"2015-10-24 20:57:45",https://untappd.com/c/238475365,https://untappd.com/beer/8745,https://untappd.com/brewery/88,Germany,Freising,Bavaria
"Coast Guard Westküsten IPA","Ratsherrn Brauerei","IPA - American",6.3,60,"Mediokeritet på flarra. Sad face.",Rabattvägen,,,Sverige,59.3731,17.8462,2.75,"2015-10-25 20:06:25",https://untappd.com/c/239052263,https://untappd.com/beer/847010,https://untappd.com/brewery/17874,Germany,Hamburg,
"Oude Kriek (2013)","Brouwerij Boon",Lambic,6.5,0,"Torrhet som precis bryts av lätt sötma från körsbär. Mycket trevlig.",,,,,,,4,"2015-10-25 21:16:52",https://untappd.com/c/239086673,https://untappd.com/beer/664663,https://untappd.com/brewery/268,Belgium,Lembeek,Vlaams-Brabant
"Leufsta Blonde","Leufstabruk Bryggeri AB","Blonde Ale",6,0,"Snäppet vassare än jag hoppats, väl balanserad och smakrik.",Rabattvägen,,,Sverige,59.3731,17.8462,3,"2015-10-26 18:12:23",https://untappd.com/c/239303790,https://untappd.com/beer/199316,https://untappd.com/brewery/34267,Sweden,Lövstabruk,
"Leufsta APA","Leufstabruk Bryggeri AB","Pale Ale - American",4.8,0,"Vafan? Metallisk och blaskig.",,,,,,,2.25,"2015-10-26 19:15:27",https://untappd.com/c/239310776,https://untappd.com/beer/697458,https://untappd.com/brewery/34267,Sweden,Lövstabruk,
"Leufsta IPA","Leufstabruk Bryggeri AB","IPA - American",6,0,"Snäpper vassare än APAn, men trist. Platt, lätt plåtig.",Rabattvägen,,,Sverige,59.3731,17.8462,2.5,"2015-10-28 18:10:47",https://untappd.com/c/239693192,https://untappd.com/beer/308554,https://untappd.com/brewery/34267,Sweden,Lövstabruk,
"Centennial IPA","Founders Brewing Co.","IPA - American",7.2,65,"Det är en sån lyx att ha tillgång till den här, när man vill. Doften är snarare ren humle än humlad öl. Otroligt fräscht.",Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-10-28 18:44:29",https://untappd.com/c/239697093,https://untappd.com/beer/1456,https://untappd.com/brewery/549,"United States","Grand Rapids",MI
"Bourbon Cask Dark Ale","Innis & Gunn","Dark Ale",7.4,0,"Gissningsvis den minst tråkiga från dem, på flera år. Ändå tråkig.",Rabattvägen,,,Sverige,59.3731,17.8462,2.75,"2015-10-28 20:07:55",https://untappd.com/c/239708394,https://untappd.com/beer/897981,https://untappd.com/brewery/1673,Scotland,Edinburgh,"EH3 7TH"
"Stoodley Stout","Little Valley Brewery","Stout - Other",4.8,0,"Lätt brända rostade toner, men inte speciellt kul. Torr.",Rabattvägen,,,Sverige,59.3731,17.8462,2.75,"2015-10-28 21:01:50",https://untappd.com/c/239717844,https://untappd.com/beer/84851,https://untappd.com/brewery/8645,England,"Cragg Vale, Hebden Bridge","West Yorkshire, HX7 5TT"
"EPA - Enskede Pale Ale (lättöl)","Gamla Enskede Bryggeri","Pale Ale - English",2.2,23,"Mjäh. Hyfsad kropp trots obefintlig abv, men inte så mycket mer.",Rabattvägen,,,Sverige,59.3731,17.8462,2.75,"2015-10-29 21:14:59",https://untappd.com/c/239950613,https://untappd.com/beer/406970,https://untappd.com/brewery/72543,Sweden,Enskede,
"The Wonder of IPA","Brutal Brewing","IPA - Session / India Session Ale",3.5,24,"Bra beska, antar att det är så man övervinner brist på kropp med folkis.",Rabattvägen,,,Sverige,59.3731,17.8462,3.5,"2015-10-29 22:49:03",https://untappd.com/c/239979327,https://untappd.com/beer/1223431,https://untappd.com/brewery/16622,Sweden,"143 03 Vårby",
"Sculpin IPA","Ballast Point Brewing & Spirits","IPA - American",7,70,"Ooh, färsk. Lyfte ett snäpp till.",Rabattvägen,,,Sverige,59.3731,17.8462,4.25,"2015-10-30 17:11:31",https://untappd.com/c/240186500,https://untappd.com/beer/5558,https://untappd.com/brewery/68,"United States","San Diego",CA
"Modus Hoperandi","Ska Brewing","IPA - American",6.8,70,,Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-10-30 18:22:32",https://untappd.com/c/240201083,https://untappd.com/beer/5729,https://untappd.com/brewery/1150,"United States",Durango,CO
"Helsinge Pilsener","Helsinge Ångbryggeri","Pilsner - Other",5,0,,Rabattvägen,,,Sverige,59.3731,17.8462,2.5,"2015-10-31 16:25:05",https://untappd.com/c/240637690,https://untappd.com/beer/39008,https://untappd.com/brewery/3423,Sweden,"Sågverksvägen 2",Ljusne
"California Common",Rådanäs,"California Common",5.3,43,,Rabattvägen,,,Sverige,59.3731,17.8462,2.5,"2015-10-31 16:25:57",https://untappd.com/c/240637841,https://untappd.com/beer/552039,https://untappd.com/brewery/91023,Sweden,Mölnlycke,"Västra Götaland"
"No Rice & Curry","Amager Bryghus","Lager - IPL (India Pale Lager)",5,0,,Rabattvägen,,,Sverige,59.3731,17.8462,3.75,"2015-10-31 17:02:14",https://untappd.com/c/240646605,https://untappd.com/beer/341903,https://untappd.com/brewery/1950,Denmark,Kastrup,
IPA,"Westbrook Brewing Co.","IPA - American",6.8,60,,Rabattvägen,,,Sverige,59.3731,17.8462,3.75,"2015-10-31 17:32:36",https://untappd.com/c/240656639,https://untappd.com/beer/33159,https://untappd.com/brewery/10905,"United States","Mt Pleasant",SC
"White IPA","Lervig Aktiebryggeri","IPA - White",6.4,55,,Rabattvägen,,,Sverige,59.3731,17.8462,3.5,"2015-10-31 18:34:39",https://untappd.com/c/240682918,https://untappd.com/beer/644979,https://untappd.com/brewery/6826,Norway,Stavanger,
19,Mikkeller,"IPA - American",6.8,0,,Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-10-31 18:36:57",https://untappd.com/c/240683984,https://untappd.com/beer/91474,https://untappd.com/brewery/2813,Denmark,Copenhagen,
"Hop Fiction Pale Ale",BrewDog,"Pale Ale - American",5.2,40,,Rabattvägen,,,Sverige,59.3731,17.8462,3.75,"2015-10-31 18:41:29",https://untappd.com/c/240686113,https://untappd.com/beer/1137199,https://untappd.com/brewery/241,Scotland,Ellon,"Aberdeenshire, AB41 8BX"
"Green Devil IPA","Oakham Ales","IPA - American",6,0,,,,,,,,3.25,"2015-10-31 19:15:25",https://untappd.com/c/240703728,https://untappd.com/beer/127729,https://untappd.com/brewery/931,England,Peterborough,Cambridgeshire
Kåååd,"Amager Bryghus","IPA - American",6,60,,Rabattvägen,,,Sverige,59.3731,17.8462,3.25,"2015-10-31 20:05:19",https://untappd.com/c/240732645,https://untappd.com/beer/307658,https://untappd.com/brewery/1950,Denmark,Kastrup,
"The Farmer Organic Saison","Remmarlöv Gårdsbryggeri","Saison / Farmhouse Ale",5.7,0,,Rabattvägen,,,Sverige,59.3731,17.8462,2.5,"2015-10-31 21:25:38",https://untappd.com/c/240787401,https://untappd.com/beer/1247372,https://untappd.com/brewery/164604,Sweden,Eslöv,
"Crooked Moon dIPA",Mikkeller,"IPA - Imperial / Double",9,85,"Bra tryck-dipa.",Rabattvägen,,,Sverige,59.3731,17.8462,3.75,"2015-10-31 21:26:37",https://untappd.com/c/240788116,https://untappd.com/beer/300849,https://untappd.com/brewery/2813,Denmark,Copenhagen,
#500,"Nøgne Ø","IPA - Imperial / Double",10,100,"Besviken, spritigare och plattare än förhoppningen.",Rabattvägen,,,Sverige,59.3731,17.8462,3.25,"2015-10-31 21:39:29",https://untappd.com/c/240797490,https://untappd.com/beer/31717,https://untappd.com/brewery/923,Norway,Grimstad,
"Pernicious Weed","Garage Project","IPA - Imperial / Double",8,0,"Sejfkortet. Sämre än sist, antagligen pga ålder. (Heh)",Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-10-31 22:18:30",https://untappd.com/c/240826962,https://untappd.com/beer/69204,https://untappd.com/brewery/14539,"New Zealand",Wellington,
"10 Years Anniversary Strong Ale","Sigtuna Brygghus","Belgian Strong Dark Ale",8.5,0,,Rabattvägen,,,Sverige,59.3731,17.8462,3.25,"2015-10-31 23:08:36",https://untappd.com/c/240866307,https://untappd.com/beer/961417,https://untappd.com/brewery/2823,Sweden,Arlandastad,
"White Heat Hoppy Weisse","Adelsö Bryggeri",Hefeweizen,5.9,0,"Favoriten från mässan, nyhetens behag har väl lagt sig. Men detta är en fantastisk veteöl. Kraftig. Funkar väl med årstiden.",Rabattvägen,,,Sverige,59.3731,17.8462,4.25,"2015-11-03 21:35:49",https://untappd.com/c/241708881,https://untappd.com/beer/1112585,https://untappd.com/brewery/72354,Sweden,Adelsö,
"S:t Eriks #50","S:t Eriks Bryggeri","Barleywine - English",9.6,0,"Ledigt den bästa BW jag smakat, kraftig, rökig och sötma som drar åt russin snarare än socker. Höstvärmare.",Rabattvägen,,,Sverige,59.3731,17.8462,3.25,"2015-11-04 22:23:36",https://untappd.com/c/241910729,https://untappd.com/beer/1007099,https://untappd.com/brewery/16673,Sweden,Arlandastad,
"1836 Classic Wheat Ale",Hartwall,Hefeweizen,5.3,15,Fräscht.,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,2.75,"2015-11-05 18:00:36",https://untappd.com/c/242091556,https://untappd.com/beer/1018945,https://untappd.com/brewery/3264,Finland,Helsinki,
"White Heat Hoppy Weisse","Adelsö Bryggeri",Hefeweizen,5.9,0,,,,,,,,4.25,"2015-11-05 18:23:59",https://untappd.com/c/242094280,https://untappd.com/beer/1112585,https://untappd.com/brewery/72354,Sweden,Adelsö,
"Nelson Survin","To Øl","Sour Ale",9,0,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,4,"2015-11-05 18:26:05",https://untappd.com/c/242094541,https://untappd.com/beer/1157128,https://untappd.com/brewery/2241,Denmark,"København Ø",
"Ananasfeber APA",Brewski,"Pale Ale - American",5,0,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,3.5,"2015-11-05 18:59:06",https://untappd.com/c/242099181,https://untappd.com/beer/1010091,https://untappd.com/brewery/167487,Sweden,Helsingborg,
"Grapefruit Sculpin","Ballast Point Brewing & Spirits","IPA - American",7,70,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,4.25,"2015-11-05 19:26:18",https://untappd.com/c/242103643,https://untappd.com/beer/285658,https://untappd.com/brewery/68,"United States","San Diego",CA
"Habanero Sculpin","Ballast Point Brewing & Spirits","Chili Beer",7,70,"Dra. Åt. Helvete. Sculpin i sin härlighet plus hettan.",Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,4.75,"2015-11-05 20:15:33",https://untappd.com/c/242112380,https://untappd.com/beer/6585,https://untappd.com/brewery/68,"United States","San Diego",CA
"Fade To Black, Vol. 1","Left Hand Brewing Company","Stout - Foreign / Export",8.5,30,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,3.75,"2015-11-05 20:35:21",https://untappd.com/c/242116389,https://untappd.com/beer/11268,https://untappd.com/brewery/779,"United States",Longmont,CO
Hophorn,Hornbeer,"IPA - Black / Cascadian Dark Ale",9.3,118,,Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,4,"2015-11-05 20:36:32",https://untappd.com/c/242116597,https://untappd.com/beer/37468,https://untappd.com/brewery/2681,Denmark,"Kirke Hyllinge",
"S:t Eriks Winter Session IPA","S:t Eriks Bryggeri","IPA - Session / India Session Ale",4.1,0,"Mirakulöst nog belads inte St Eriks med näringsförbud efter peach-incidenten. Det här är bättre, bra kropp trots låg abv. Lite plåtig.",Rabattvägen,,,Sverige,59.3731,17.8462,2.75,"2015-11-06 18:37:50",https://untappd.com/c/242408400,https://untappd.com/beer/846026,https://untappd.com/brewery/16673,Sweden,Arlandastad,
"I Wish Gluten Free IPA",Mikkeller,Gluten-Free,5.5,0,"Mikkeller, kan inte misslyckas? Krispigt och fräscht.",Rabattvägen,,,Sverige,59.3731,17.8462,3.75,"2015-11-06 19:31:39",https://untappd.com/c/242423439,https://untappd.com/beer/557137,https://untappd.com/brewery/2813,Denmark,Copenhagen,
"Yin & Yang (2015)","Evil Twin Brewing","Black & Tan",10,0,"Lättstout eller rostad bipa? Bästa av två världar, genialt.",Rabattvägen,,,Sverige,59.3731,17.8462,4.25,"2015-11-06 21:26:18",https://untappd.com/c/242463829,https://untappd.com/beer/987658,https://untappd.com/brewery/3735,"United States",,"2500 Valby"
Snöfall,"Charlis Brygghus","Brown Ale - English",5,0,,Rabattvägen,,,Sverige,59.3731,17.8462,2.5,"2015-11-07 20:39:09",https://untappd.com/c/242964739,https://untappd.com/beer/512148,https://untappd.com/brewery/24260,Sweden,Kristianstad,
"Ekologisk Pilsner",Rådanäs,"Pilsner - Other",4.7,33,"Jänkarhumlad pilsner, bra tanke. Snuddar på parfymerat i eftersmaken tyvärr.",Rabattvägen,,,Sverige,59.3731,17.8462,3,"2015-11-07 20:40:23",https://untappd.com/c/242965694,https://untappd.com/beer/1195215,https://untappd.com/brewery/91023,Sweden,Mölnlycke,"Västra Götaland"
"S:t Eriks Capital IPA","S:t Eriks Bryggeri","IPA - American",6.4,0,,Rabattvägen,,,Sverige,59.3731,17.8462,3.25,"2015-11-07 20:41:02",https://untappd.com/c/242966145,https://untappd.com/beer/1215606,https://untappd.com/brewery/16673,Sweden,Arlandastad,
"Raspberry Pink","Brygghus 19","Fruit Beer",5.6,0,,Rabattvägen,,,Sverige,59.3731,17.8462,2.75,"2015-11-08 13:52:01",https://untappd.com/c/243447126,https://untappd.com/beer/1282950,https://untappd.com/brewery/58994,Sweden,Karlshamn,Blekinge
"Xmas Ale 2015","Beer Studio","Belgian Strong Dark Ale",8.7,0,"Rejält maltig, nästan spritig. Mjuknar något av kryddor, men lite för mycket av allt. Växer lustigt nog med temp.",Rabattvägen,,,Sverige,59.3731,17.8462,3,"2015-11-08 21:29:09",https://untappd.com/c/243567672,https://untappd.com/beer/1299510,https://untappd.com/brewery/89567,Sweden,Umeå,
"Slope Style Winter IPA","Boulder Beer Company","IPA - American",6.4,60,"Bra kropp och beska, en rejäl IPA liksom. En svårplacerad, men malplacerad eftersmak.",Rabattvägen,,,Sverige,59.3731,17.8462,3,"2015-11-09 18:17:12",https://untappd.com/c/243792284,https://untappd.com/beer/779480,https://untappd.com/brewery/160,"United States",Boulder,CO
"Imperial IPA","Stigbergets Bryggeri","IPA - Imperial / Double",8,0,"Komplex, bra maltbas och rejält fruktiga humletoner, utan att tappa balans. Grym.",Rabattvägen,,,Sverige,59.3731,17.8462,3.75,"2015-11-09 19:22:15",https://untappd.com/c/243798524,https://untappd.com/beer/1150922,https://untappd.com/brewery/56652,Sweden,,göteborg
"Santa's Little Helper",Mikkeller,"Belgian Strong Dark Ale",10.9,0,"Mörka, djupa smaker, farinsocker. Väl dold abv. Är ingen fanatiker av stilen, men det är ju gott..",Rabattvägen,,,Sverige,59.3731,17.8462,3.5,"2015-11-09 20:45:46",https://untappd.com/c/243808432,https://untappd.com/beer/877256,https://untappd.com/brewery/2813,Denmark,Copenhagen,
"Viven Imperial IPA","Brouwerij van Viven","IPA - Imperial / Double",8,0,"Väldigt amerikansk DIPA, tydlig maltbotten men fortfarande väldigt lätt och fräsch. Möcke trevlig.",Rabattvägen,,,Sverige,59.3731,17.8462,4.25,"2015-11-10 19:19:51",https://untappd.com/c/243975634,https://untappd.com/beer/74420,https://untappd.com/brewery/28007,Belgium,"8340 Sijsele",
"Great White Hype","CAP Brewery","IPA - White",5.6,0,,"Delibrukets Flatbread",,,Sverige,59.365,17.9687,3.5,"2015-11-11 19:14:17",https://untappd.com/c/244195066,https://untappd.com/beer/734605,https://untappd.com/brewery/61005,Sweden,Stockholm,Sweden
"Exciter IPA","CAP Brewery","IPA - American",6,0,,"Delibrukets Flatbread",,,Sverige,59.365,17.9687,3.25,"2015-11-11 20:45:03",https://untappd.com/c/244211659,https://untappd.com/beer/378584,https://untappd.com/brewery/61005,Sweden,Stockholm,Sweden
"Jack Hammer",BrewDog,"IPA - American",7.2,200,,"Delibrukets Flatbread",,,Sverige,59.365,17.9687,4.25,"2015-11-11 20:45:50",https://untappd.com/c/244211844,https://untappd.com/beer/196338,https://untappd.com/brewery/241,Scotland,Ellon,"Aberdeenshire, AB41 8BX"
"Carlsberg Pilsner (Hof)","Carlsberg Group","Pilsner - Other",4.2,0,,Sundbyberg,Sundbyberg,Storstockholm,Sverige,59.3673,17.9661,2.25,"2015-11-11 21:28:13",https://untappd.com/c/244220961,https://untappd.com/beer/178348,https://untappd.com/brewery/344,Denmark,Copenhagen,
"Brooklyn Lager","Brooklyn Brewery","Lager -  Vienna / Amber",5.2,33,,Sundbyberg,Sundbyberg,Storstockholm,Sverige,59.3673,17.9661,3,"2015-11-11 22:02:23",https://untappd.com/c/244228916,https://untappd.com/beer/3558,https://untappd.com/brewery/259,"United States",Brooklyn,NY
"Centennial IPA (2015)","Founders Brewing Co.","IPA - American",7.2,75,,Sundbyberg,Sundbyberg,Storstockholm,Sverige,59.3673,17.9661,3.75,"2015-11-11 22:03:45",https://untappd.com/c/244229237,https://untappd.com/beer/1084146,https://untappd.com/brewery/549,"United States","Grand Rapids",MI
"Dead Pony Club",BrewDog,"Pale Ale - American",3.8,25,"Ledigt bästa nästan-follen.",Sundbyberg,Sundbyberg,Storstockholm,Sverige,59.3673,17.9661,3.75,"2015-11-12 00:03:19",https://untappd.com/c/244264058,https://untappd.com/beer/164769,https://untappd.com/brewery/241,Scotland,Ellon,"Aberdeenshire, AB41 8BX"
"Julöl (2015)","Sundbybergs Köksbryggeri","IPA - English",6.8,0,"Över förväntan. Kan spåra lite humlebett, men mest smörkola.",Sundbyberg,Sundbyberg,Storstockholm,Sverige,59.3673,17.9661,3,"2015-11-12 00:06:04",https://untappd.com/c/244265102,https://untappd.com/beer/1292897,https://untappd.com/brewery/56900,Sweden,Sundbyberg,
"Lagunitas Sucks Holiday Ale (2015)","Lagunitas Brewing Company","IPA - Imperial / Double",7.7,63,,Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-11-12 19:25:52",https://untappd.com/c/244441254,https://untappd.com/beer/1301277,https://untappd.com/brewery/765,"United States",Petaluma,CA
"Winter IPA (2015)","Sigtuna Brygghus","IPA - American",6,0,"Mjäh. Generisk och rätt trist..",Rabattvägen,,,Sverige,59.3731,17.8462,2.75,"2015-11-12 23:14:34",https://untappd.com/c/244492190,https://untappd.com/beer/1299477,https://untappd.com/brewery/2823,Sweden,Arlandastad,
"Viven Ale","Brouwerij van Viven","Pale Ale - Belgian",5,0,"Belgoafton,  mjukstart. Frisk och trevlig.",Rabattvägen,,,Sverige,59.3731,17.8462,3.5,"2015-11-13 16:55:35",https://untappd.com/c/244702791,https://untappd.com/beer/74419,https://untappd.com/brewery/28007,Belgium,"8340 Sijsele",
"Jingle B'ale","Train Station Brewery","Brown Ale - American",5,0,,Rabattvägen,,,Sverige,59.3731,17.8462,2.75,"2015-11-13 16:56:50",https://untappd.com/c/244702900,https://untappd.com/beer/1287549,https://untappd.com/brewery/29556,Sweden,Knivsta,
"Viven Blond","Brouwerij van Viven","Blonde Ale",6.1,0,"Lätt, pigg, väldigt fräscht. Avvägd sötma. Väldigt bra.",Rabattvägen,,,Sverige,59.3731,17.8462,4.25,"2015-11-13 18:08:54",https://untappd.com/c/244714071,https://untappd.com/beer/91700,https://untappd.com/brewery/28007,Belgium,"8340 Sijsele",
StomIPA,"Båtsman Brewery","IPA - American",6.8,0,"Sheit. Bra jobbat grabbar, kvalitets-ipa. Would buy fem av fem.",Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-11-13 18:38:11",https://untappd.com/c/244720675,https://untappd.com/beer/1300260,https://untappd.com/brewery/168599,Sweden,,
"1836 Classic Brown Ale",Hartwall,"Brown Ale - English",5.6,14,,Rabattvägen,,,Sverige,59.3731,17.8462,3,"2015-11-13 19:32:15",https://untappd.com/c/244735070,https://untappd.com/beer/1017579,https://untappd.com/brewery/3264,Finland,Helsinki,
"Hibernation Ale (2015)","Great Divide Brewing Company","Old Ale",8.7,0,Wow.,Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-11-13 20:37:27",https://untappd.com/c/244756744,https://untappd.com/beer/1289920,https://untappd.com/brewery/604,"United States",Denver,CO
"Trappistes Rochefort 10","Abbaye Notre-Dame de Saint-Rémy","Belgian Quad",11.3,27,"Klart sämre än sitt rykte.",Rabattvägen,,,Sverige,59.3731,17.8462,3.5,"2015-11-13 21:21:26",https://untappd.com/c/244774475,https://untappd.com/beer/6766,https://untappd.com/brewery/1650,Belgium,Rochefort,
"Viven Bruin","Brouwerij van Viven","Belgian Dubbel",7.5,0,"Inte jättespännande, men väl balanserad, något försiktig.",Rabattvägen,,,Sverige,59.3731,17.8462,3.5,"2015-11-14 16:51:34",https://untappd.com/c/245165020,https://untappd.com/beer/54732,https://untappd.com/brewery/28007,Belgium,"8340 Sijsele",
"Santa Paws Scotch Ale",BrewDog,"Scottish Ale",4.5,0,,Rabattvägen,,,Sverige,59.3731,17.8462,2.5,"2015-11-14 19:20:29",https://untappd.com/c/245219720,https://untappd.com/beer/491728,https://untappd.com/brewery/241,Scotland,Ellon,"Aberdeenshire, AB41 8BX"
"Midvinternattens Mörker","Mohawk Brewing Company","Herbed / Spiced Beer",6.2,0,,Rabattvägen,,,Sverige,59.3731,17.8462,3,"2015-11-15 00:27:22",https://untappd.com/c/245453885,https://untappd.com/beer/1278458,https://untappd.com/brewery/2379,Sweden,Täby,
"Extra IPA","Mohawk Brewing Company","IPA - Imperial / Double",7.4,100,"Sheeit. Käftsmälls-DIPA. Aggrobesk, rivig. Underbar.",Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-11-16 19:26:00",https://untappd.com/c/246084635,https://untappd.com/beer/8665,https://untappd.com/brewery/2379,Sweden,Täby,
"Winter Brown Ale","Electric Nurse","Brown Ale - American",5.6,0,"Oväntat trevlig. Humledriven.",Rabattvägen,,,Sverige,59.3731,17.8462,3.5,"2015-11-17 21:30:48",https://untappd.com/c/246275541,https://untappd.com/beer/1255505,https://untappd.com/brewery/31642,Sweden,,Landvetter
"Dubbel Xmas","Mohawk Brewing Company","Belgian Dubbel",7,25,"Kraftig, sött, russin. Något artificiell.",Rabattvägen,,,Sverige,59.3731,17.8462,2.75,"2015-11-17 23:13:57",https://untappd.com/c/246293740,https://untappd.com/beer/1292914,https://untappd.com/brewery/2379,Sweden,Täby,
"IPA Orginal",Stallhagen,"IPA - English",6,50,"Något svårplacerade frukiga toner, doftar lite unket. Bitig, men snabbt övergående beska. Metallisk eftersmak,",Rabattvägen,,,Sverige,59.3731,17.8462,2.5,"2015-11-18 18:48:17",https://untappd.com/c/246454951,https://untappd.com/beer/1152556,https://untappd.com/brewery/4099,Finland,Finström,
"Skotsk Öl","Belhaven Brewery","Scottish Ale",5,0,"Inget våldsamt spännande kanske, men subtilt och välgjort.",Rabattvägen,,,Sverige,59.3731,17.8462,3,"2015-11-18 20:12:35",https://untappd.com/c/246465608,https://untappd.com/beer/1248762,https://untappd.com/brewery/98,Scotland,Dunbar,"East Lothian"
"Barley Wine","Midtfyns Bryghus","Barleywine - English",10,0,"Oväntat balanserad, inte så söt som väntat. Lätt metallisk doft.",Sportamore,Solna,Storstockholm,Sverige,59.3541,17.9989,3.25,"2015-11-19 17:56:56",https://untappd.com/c/246670981,https://untappd.com/beer/55913,https://untappd.com/brewery/5254,Denmark,"5792 Årslev",
"Hello My Name Is Holy Moose",BrewDog,"IPA - American",5.5,40,"Mer av en rolig nischöl, (frukt)syra utan att matchas av kropp. Kul grej, men inget jag köper igen.",Rabattvägen,,,Sverige,59.3731,17.8462,3.25,"2015-11-19 19:50:27",https://untappd.com/c/246685780,https://untappd.com/beer/1229604,https://untappd.com/brewery/241,Scotland,Ellon,"Aberdeenshire, AB41 8BX"
Oneida,"Modern Times Beer","Pale Ale - American",5.8,50,"Jamen visst. Lätt och fräscht, med en lagom avrundad humlenärvaro, men inte mer än så.",Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-11-20 17:16:11",https://untappd.com/c/246943480,https://untappd.com/beer/392679,https://untappd.com/brewery/68356,"United States","San Diego",CA
"Dark Penance (2015)","Founders Brewing Co.","IPA - Imperial / Double Black",8.9,100,"Förmodligen bättre än betyget, men motsvarade inte skyhöga förväntningar. Likväl, djup och fylllig snarare än rostad.",Rabattvägen,,,Sverige,59.3731,17.8462,3.5,"2015-11-20 18:21:01",https://untappd.com/c/246954052,https://untappd.com/beer/1257074,https://untappd.com/brewery/549,"United States","Grand Rapids",MI
"1000 IPA",Mikkeller,"IPA - Imperial / Double",9.6,1000,"Maxar IPAN, med en maxad IPA (öhöh). Väldigt bra, beskan är verkligen inte störande, mer behaglig och djupt fruktig.",Rabattvägen,,,Sverige,59.3731,17.8462,4.5,"2015-11-20 20:55:00",https://untappd.com/c/246999738,https://untappd.com/beer/6886,https://untappd.com/brewery/2813,Denmark,Copenhagen,
"K:rlek Höst/Vinter (2015)",Mikkeller,"Pale Ale - American",5.6,0,"Från igår. Smakrik APA, mycket trevlig.",Rabattvägen,,,Sverige,59.3731,17.8462,4,"2015-11-22 11:42:17",https://untappd.com/c/247966333,https://untappd.com/beer/1232870,https://untappd.com/brewery/2813,Denmark,Copenhagen,
100W,"Nya Carnegiebryggeriet ","IPA - American",7.2,0,"Ledigt det bästa från NCB, men fortfarande inget som sticker ut. Beskan blir nästa stickig, utan att matchas.",Rabattvägen,,,Sverige,59.3731,17.8462,3.5,"2015-11-22 19:32:39",https://untappd.com/c/248035911,https://untappd.com/beer/977885,https://untappd.com/brewery/82706,Sweden,Stockholm,
"Winter Wheat","Anchor Brewing Company","Winter Ale",7,0,"Beckmörk, rostat men hyfsat lätt.",Rabattvägen,,,Sverige,59.3731,17.8462,3.5,"2015-11-23 17:41:23",https://untappd.com/c/248311361,https://untappd.com/beer/827444,https://untappd.com/brewery/3891,"United States","San Francisco",CA
